	Unnamed: 0	ID	Title	Weight [gram/serving]	CO2-Value [gram CO2/serving]	CO2 rating	FAT	WATER	ENERC	PROT	category	category_en
154	154	4032914410725	Basic Langkornreis weiß	100	122.0	129.486	20.9	6.1	1657.0	13.4	Basmati-, Duft- &amp; Jasminreis	Basmati -, aroma -, &amp;amp; jasmine rice
155	155	4311501451038	risottoreis	100	122.0	129.486	20.9	6.1	1657.0	13.4	Risottoreis	125g risotto rice
156	156	29052486	Crunchy Granola Bites Haselnuss	100	111.0	130.005	16.974858791945177	6.781456609728579	1508.0127199702322	12.435272756896524	Ceralien, weitere	Ceralien, more
157	157	5010034517004	Uncle Ben's Express Basmati Reis	100	124.0	130.102	21.92666183038734	5.97839303467143	1677.3719454414886	13.132	Basmati-, Duft- &amp; Jasminreis	Basmati -, aroma -, &amp;amp; jasmine rice
158	158	4037400002033	Katjes Katzenpfötchen 200 g	100	59.0	130.996	0.23754286084591114	2.69635014582662	1503.029170319102	0.08298726622570493	Frucht-, Weingummi &amp; Lakritz	Fruit, wine gum &amp; liquorice
159	159	4260055822996	Vegafit - Vegane Nuggets	100	83.0	131.06	20.605711427967666	42.7538053184481	1252.0212740162258	3.0544489705583437	Amaranth &amp; Getreidebratlinge	Amaranth and cereal breadcrumbs
160	160	4012281311603	Komet Grüne Grütze mit Grieß - Apfel-Geschmack	100	79.0	131.436	1.7280010000018522	12.288123000227802	1315.2148000274103	10.46400400000741	Milchreis &amp; Grießkochpulver	Rice pudding &amp; semolina cooking powder
161	161	4001518722930	Griesson Soft Cake Orange	100	77.0	131.903	11.128575091651909	15.802347512560804	1444.9334046433235	2.2246707578278544	Kekse &amp; Biskuits	Biscuits &amp; biscuits
162	162	4013200257408	Brotaufstrich Paprika-Cashew	100	60.0	132.019	8.990008967972608	55.9806373923299	783.7460153440522	6.269953180455802	Gemüsaufstriche &amp; -salate	Vegetable Spreads &amp; Salads
163	163	40352916	Ruf Blattgelantine Weiss  20 g	100	257.0	132.68	0.1	10.8	1481.0	86.9	Gelatine, Geliermittel &amp; Sahnesteif	Gelatin, gelling agents &amp;amp; Sahnesteif
164	164	4335896527512	K Classic flakes&dark Chocolate	100	94.0	132.70600000000002	9.24133254374802	5.35694154252067	1583.0540806322683	8.38774572409179	Ceralien, Cornflakes	Cereals, cornflakes
165	165	4000540003529	Kölln Müsli Knusper Kokos '30% weniger Fett'	100	107.0	133.14700000000002	12.883321845403467	7.33790642022764	1702.2015578378393	10.474170849642674	Knuspermüsli	Knuspermüsli
166	166	4260176790099	Maiswürmer Käse	100	144.0	133.179	37.66500600543095	6.2181592131018615	2193.9382992328437	5.001534269092095	Erdnuss- &amp; Maisflips	Peanut &amp; cornflips
167	167	4334011005010	Real,- quality Ravioli mit Spinatfüllung	100	46.0	134.783	2.597835268525976	58.0633142997272	652.9206975111521	5.4866041940589705	Tortellini &amp; gefüllte Nudeln	Tortellini &amp;amp; stuffed pasta
168	168	4026584131806	Soto Burger Süßkartoffel	100	61.0	135.34	7.452455490133992	51.687788353915	876.9804469605299	5.793570953078097	Gemüse- &amp; Eiweis-Fleischersatz	Vegetables &amp;amp; proteins meat substitute
169	169	4005009105547	Linsen rot	100	102.0	135.561	2.9	9.1	360.0	27.3	Linsen	Lentils
170	170	4012359130006	Taifun Tofu-Grillknacker	100	76.0	135.685	19.32312435581233	53.3319330217029	871.9065319326378	4.32647302535364	Tofu	Tofu
171	171	4000521771003	Dr. Oetker - Grießbrei nach klassischer Art	100	64.0	135.835	0.5674285714104056	6.9577142834799	1044.885713830398	5.857714285641623	Milchreis &amp; Grießkochpulver	Rice pudding &amp; semolina cooking powder
172	172	4000522006890	Pom-Bär Original	100	108.0	136.083	24.502164803905448	11.1580252034919	1888.4787010233367	0.6491097004902734	Kartoffelchips	Potato chips
173	173	4334011090924	TiP 6 Sonntagsbrötchen zum Fertigbacken	100	73.0	136.36	3.1957481343514376	0.0338364859954784	1027.9209705789895	7.318063967984942	Brötchen zum Aufbacken	Roll for baking
174	174	29039418	GutBio schnittfester Tofu Pflanzlich	100	103.0	137.4	10.065	49.6189963931903	885.5	21.01	Soja- &amp; Pflanzenwurst	Soy &amp; vegetable sausage
175	175	4104420134782	Alnatura Lübecker Marzipan Rohmasse	100	131.0	137.452	25.948	22.461999998834	1773.5020000202578	11.024	Rohmarzipan &amp; Persipan	Raw marzipan &amp;amp; Persipan
176	176	836069006697	Bofrost Schupfnudeln	100	48.0	137.47	1.2548927110109114	47.98632165265121	723.7236115335272	5.232944087494167	Kartoffelbeilagen &amp; Pommes Frites	Potato slices &amp; French fries
177	177	7610491921840	Issro Bananenchips Honig gesüsst, 150 g	100	63.0	137.53799999999998	15.429970893643134	60.11486360995811	941.0559696236045	1.0160890721588292	Bananen &amp; Südfrüchte	Bananas &amp;amp; tropical fruits
178	178	4018077620003	Lorenz Knabbergebäck Party Clubs 200 g	100	112.0	138.401	15.41795264430598	0.467509260661761	1686.4184548669912	8.612351417842815	Cracker	Cracker
179	179	4001518108796	Uncle Cracker NatSnacks Mit Pfeffer und Olivenöl	100	105.0	138.609	13.117039664870779	11.648068179291199	1577.5797427105279	9.25369624287751	Cracker	Cracker
180	180	4311501373682	Aubergine Streichcreme mit feinen Auberginen-Stücken	100	118.0	138.63299999999998	34.07920986245049	47.485067587045	1464.1399001005466	4.964218296663264	Gemüsaufstriche &amp; -salate	Vegetable Spreads &amp; Salads
181	181	2200046087692	Gepuffter Reis mit Honig	100	123.0	138.649	18.81	7.49	1621.3	12.1	Ceralien, weitere	Ceralien, more
182	182	4316268207225	Carat Croutons Pinienkerne	100	152.0	138.849	34.31249833683001	5.94267504004065	2019.237178417348	9.686009046500693	Salatdressings &amp; -Saucen	Salad dressings &amp; sauces
183	183	4008407012011	märschimport - Mandeln ganz	100	214.0	140.16	49.9	11.7	2380.0	21.2	Mandeln	Almonds
184	184	4104420180680	Mandelmus weiß (650 g )	100	214.0	140.16	49.9	11.7	2380.0	21.2	Mandeln	Almonds
185	185	8722700046790	Maille Dijonnaise	100	122.0	142.37	37.961842409143635	40.49292214721551	1545.7642823228632	1.2559218178711733	Senf &amp; Senfsaucen	Mustard &amp; mustard sauces
186	186	42094739	Löwensenf süß	100	71.0	143.066	7.622343806745423	39.89117237498849	981.4851028139736	6.213893566411798	Senf &amp; Senfsaucen	Mustard &amp; mustard sauces
187	187	4000521661007	Dr. Oetker Vitalis Früchtemüsli	100	85.0	143.563	5.257010764584765	19.8512558635608	1307.597045916033	8.34520104263826	Bircher- &amp; Fruchtmüsli	Bircher &amp; fruit muesli
188	188	20042936	Mei Tai Maiskölbchen	100	50.0	143.725	1.6728805923366443	47.798790938385494	796.7690028822574	4.158303186000105	Gemüsekonserven	Tinned vegetables
189	189	4035731817043	Bio Vita Milchreis Bourbon-Vanille	100	104.0	144.239	11.286	4.4876763027544015	1625.4903303406454	7.257285402118157	Milchreis &amp; Grießkochpulver	Rice pudding &amp; semolina cooking powder
190	190	4021851867921	Marzipan Kartoffeln	100	134.0	145.63299999999995	21.145263217706784	5.7567204022564	1961.7851505862875	8.999560528211541	Edelmarzipan	Noble marzipan
191	191	4012359115003	Seidentofu	100	11.0	145.972	0.21	96.9749998488884	48.3	1.155	Tofu	Tofu
192	192	4006040004011	Rapunzel Tahin (Sesammus) ohne Salz 250 g	100	218.0	146.684	49.8	4.7	2440.0	17.7	Gewürzpasten	spice pastes
193	193	4010355199850	Dm Bio Sesam Ungeschält	100	218.0	146.684	49.8	4.7	2440.0	17.7	Sesam	Sesame
194	194	7617027734820	Sesame Oil	100	218.0	146.684	49.8	4.7	2440.0	17.7	Öle mit Aromen &amp; Gewürzen	Oils with flavors and spices
195	195	7640110510674	Naturkraftwerke Leinöl 250 ml	100	265.0	147.02	89.9	0.0	3330.0	0.0	Öl	Oil
196	196	4003880007080	Kartoffelpuffer	100	30.0	147.23	0.8048334453956487	71.0500644497475	441.4961709185808	1.9894149375429613	Kartoffelgerichte	potato dishes
197	197	4024698485020	Golßener - Spreewälder Frühlingskartoffelsalat	100	42.0	147.593	6.883926166098599	72.1735246833586	549.2497066640653	1.6323200287061073	Salatbeilagen &amp; Fertigsalate	Salad side dishes &amp; ready-made salads
198	198	7610807015843	Coop Naturaplan Bio Pinienkerne	100	248.0	148.261	44.9	5.1	2460.0	31.6	Weitere Saaten &amp; Kerne	More seeds &amp; kernels
199	199	40526614	Hartkorn - Kardamom	100	68.0	149.312	5.1	10.0	180.0	10.5	Gewürze	Spices
200	200	7613312018323	Migros Bio Fairtrade Kurkuma Gemahlen	100	68.0	149.312	5.1	10.0	180.0	10.5	Gewürze	Spices
201	201	8715035240308	Kikkoman Sushi & Sashimi	100	48.0	149.825	2.8566269175668104	62.673698806893604	407.9939480048204	6.886627619720447	Soja-, Worcestersauce &amp; Co	Soya, Worcester sauce &amp; Co
202	202	4104720000015	Händlmaier's Hausmachersenf - süß	100	53.0	150.125	3.373311086567646	47.102443561044204	823.3090117507543	2.993057277966959	Senf &amp; Senfsaucen	Mustard &amp; mustard sauces
203	203	4250426210842	Küstengold Röstzwiebeln	100	128.0	150.371	30.15975334469851	29.433005710299	1641.2593843926372	4.232947838453208	Trockengemüse	Dried vegetables
204	204	5060314480016	Mano Masa	100	130.0	152.766	21.44138972409798	9.655828578838301	1843.9209972523802	6.304659371575839	Tortilla Chips	Tortilla chips
205	205	4311501481547	EDEKA Knusper Müsli Triple Choc	100	126.0	152.833	16.58379374833195	7.19822214414691	1802.3457797016806	8.211193139208488	Nuss- &amp; Schokomüsli	Nut and chocolate muesli
206	206	4000400002785	Biskin Spezial - Pflanzenöl mit Buttergeschmack 750 ml	100	255.0	153.912	81.72727272727273	0.0	3027.272727272727	0.0	Öl	Oil
207	207	7613312076149	Gemüse Rösti 500g	100	79.0	154.025	12.359754669725168	31.0028633615198	1185.070225141517	1.2106869747512234	Kartoffelgerichte	potato dishes
208	208	4046800118954	Mazola 100 % reines Keimöl	100	253.0	154.059	80.91000000000003	0.0	2997.0	0.0	Öl	Oil
209	209	4046800110743	Mondamin Lieblings-Milchreis Klassische Art	100	97.0	154.134	10.668800000003896	4.31640000047934	1156.7100001592842	6.873200000015588	Milchreis &amp; Grießkochpulver	Rice pudding &amp; semolina cooking powder
210	210	4000161810193	Niederegger Lübeck Marzipan Schwarzbrot	100	158.0	154.454	29.210853945325088	11.5917796950125	1941.9879011788955	10.239891078351238	Edelmarzipan	Noble marzipan
211	211	9004617063183	Verival Bio Honig Crunchy	100	126.0	155.069	15.782336300965426	7.3526840293132985	1782.0698761030048	8.273477919255193	Knuspermüsli	Knuspermüsli
212	212	4031446832616	XOX Riesenkäseflips	100	144.0	155.293	27.0314872383782	10.5359749748984	1917.755297072773	6.320473713977375	Käse- &amp; Blätterteiggebäck	Cheese and puff pastry
213	213	4001163131408	Henglein Seidenknödel	100	33.0	155.399	0.6105741952731055	68.078416877301	475.16221363556326	2.0177629645774378	Knödel &amp; Pürees	Dumplings &amp; purees
214	214	4016424510168	Knack & Back 6 Sonntagsbrötchen …ofenfrisch	100	76.0	155.44299999999996	2.805098117795228	10.291034021645801	1014.9448513448745	5.973964839317567	Brötchen zum Aufbacken	Roll for baking
215	215	4005047178237	Eden - vegetarische Salami	100	75.0	155.996	14.563184638905998	68.9528964134067	712.0027587390992	5.928150454149293	Gemüse- &amp; Eiweis-Fleischersatz	Vegetable &amp; protein substitute
216	216	4900249001058	“Golden Toast Rosinenschnitten“	100	77.0	157.218	4.484216719273218	23.520200263206394	1201.0746493409765	4.3253406467870095	Hefezopf, Stollen &amp; Hefegebäck	Hefezopf, Stollen &amp; Hefegebäck
217	217	8410076491428	Old El Paso Mexican Potatoes 30 g	100	106.0	157.32	10.627345164397688	8.31239014205301	1249.991049999241	8.938206801764283	Gewürzmischungen	Spice mixes
218	218	4011800185213	Schwartau Spezialitäten Pflaumenmus 350 g	100	43.0	157.89600000000004	0.2577202362832996	45.905994842375705	790.8168739940761	0.6331839463566709	Konfitüre &amp; Marmelade	Jam &amp; marmalade
219	219	4005009134004	Roh-Rohrzucker	100	75.0	157.92600000000004	0.0	1.1	1660.0	0.0	Zucker	Sugar
220	220	4006544493403	Südzucker Weisser Rohrzucker	100	75.0	157.92600000000004	0.0	1.1	1660.0	0.0	Zucker	Sugar
221	221	4104420021785	Alnatura Bio Rohrohr Zucker 1 kg	100	75.0	157.92600000000004	0.0	1.1	1660.0	0.0	Zucker	Sugar
222	222	7610200010117	Rohzucker aus Zuckerrohr	100	75.0	157.92600000000004	0.0	1.1	1660.0	0.0	Zucker	Sugar
223	223	42094722	Löwensenf Senf extra scharf im Glas 250 ml	100	76.0	158.59799999999996	10.89994368844291	59.98351965490949	670.1179503889309	7.874186692789012	Senf &amp; Senfsaucen	Mustard &amp; mustard sauces
224	224	4000339057726	Miracle Whip	100	88.0	159.196	22.841588350963217	59.6887021609241	1061.6443370364884	0.2999564226665922	Mayonnaise	Mayonnaise
225	225	4000400002730	Livio Klassik-Pflanzenöl 1000 ml	100	213.0	159.783	63.565656565656575	0.0	2354.5454545454545	0.0	Öl	Oil
226	226	4311501365090	EDEKA Cookie dark chocolate & hazelnut 200 g	100	167.0	159.80700000000004	34.21733853734954	5.123109550042691	2029.4708661794305	6.708293204304781	Kekse &amp; Biskuits	Biscuits &amp; biscuits
227	227	4001163131507	Henglein Mini Knödel	100	70.0	159.822	0.8743726483241538	13.2903564433695	1263.2593524915774	2.222407790926161	Knödel &amp; Pürees	Dumplings &amp; purees
228	228	4012576102602	OTHÜNA - Marina	100	283.0	159.918	88.10402170205491	0.49833485339872496	3263.4748861829	0.0	Speise- &amp; Bratfette	Food and frying fats
229	229	4311527760145	Edeka Süßkartoffeln	100	68.0	160.083	0.1	15.7	1430.0	0.6	Gemüse	Arrange vegetables
230	230	4007801107194	Knorr - Primerba All' Italiana	100	144.0	160.447	34.491650925905034	25.9297256111304	1617.4189479299066	3.8960444400951983	Gewürzpasten	spice pastes
231	231	4104420035744	ALNATURA Brotaufstrich Kichererbse mit Ingwer	100	125.0	161.616	28.356035616967496	47.477596404608406	1371.0466677637833	5.221276723486642	Gemüsaufstriche &amp; -salate	Vegetable Spreads &amp; Salads
232	232	7622210232557	Oreo original	100	136.0	161.966	20.271980764814273	0.7270958429270931	1921.7669288689035	4.866445959586686	Kekse &amp; Biskuits	Biscuits &amp; biscuits
233	233	5410041001204	Lu - Tuc Original	100	137.0	162.588	18.450833190732556	2.6681454312185897	1734.0602707915546	8.244200837852034	Cracker	Cracker
234	234	4002160262003	Granini Trinkgenuss Banane 1 ltr PET	100	18.0	163.221	0.075	85.0518669717504	244.33424951754532	0.275	Fruchtnektar 25-50%	Fruit Nectar 25-50%
235	235	4250241206112	Iglo Käpt`ns Burger Gemüseburger	100	65.0	164.53799999999995	7.603845343935579	58.97579685268029	747.2028681755971	4.400612496651678	Gemüse-Fertiggerichte	Vegetable ready meals
236	236	4388844119611	ja Kartoffel-Knödel halb und halb	100	48.0	164.69400000000005	0.5630365642286117	34.5388559290978	639.6227190025327	1.9354275252304656	Knödel &amp; Pürees	Dumplings &amp; purees
237	237	4316734191485	Udong Noodels	100	57.0	165.52900000000002	0.4000857285814452	38.57322299737609	785.1045433570853	4.070501470354103	Asia Nudeln	Noodles
238	238	4305615183398	enerBio - Kartoffelpüree	100	70.0	165.57299999999995	0.5066406723479587	17.2967827605587	1388.7506243441346	0.7550574070255063	Kartoffelgerichte	potato dishes
239	239	8008698007501	Dr. Schär Müsli Fruit glutenfrei 375 g	100	121.0	167.58599999999996	9.219184250436694	18.7313502986566	1408.7593379115212	12.102390083483265	Bircher- &amp; Fruchtmüsli	Bircher &amp; fruit muesli
240	240	4251347400824	Veganz Hello Coco Erdbeere 125g	100	69.0	170.169	10.634403464662368	61.71002344860521	906.5499736920061	1.6855958399621642	Gesichtsreinigung	Facial wash
241	241	4012712004821	Letscho Premium	100	78.0	174.49200000000005	5.6433002503416105	47.842404068911	785.1317265239802	7.324104000324877	Gemüsekonserven	Tinned vegetables
242	242	4014400924008	Storck Riesen Dunkle Schokolade-Kräftiges Karamell	100	122.0	175.533	18.73220883614036	19.9769258408137	1585.9470107936816	2.561971567750015	Karamellen &amp; Torrone	Caramel &amp; Torrone
243	243	4000539381102	Lindt Edel-Marzipan	100	173.0	177.03799999999995	27.084716262594103	6.1474961229290495	1969.3974504972314	8.262431959298528	Edelmarzipan	Noble marzipan
244	244	4035532491886	Ingwer-Stäbchen Hussel	100	61.0	177.49	0.17999999999192728	18.9599999992876	981.6000000064536	0.4799999999872211	Kandierte Früchte	CANDIED FRUITS
245	245	4388840215966	Haselnüsse gemahlen	100	283.0	177.764	59.5	4.0	2650.0	15.2	Haselnüsse	Hazelnuts/cobnuts
246	246	4015637883106	BAUCKHOF 6-Korn Flocken	100	110.0	178.66299999999995	2.8250045002226534	12.0000079999746	1455.0007999988406	9.200057000215688	Basis- &amp; Getreidemüsli	Basic &amp; cereal muesli
247	247	9001432030963	d'arbo - Pfirsich Maracuja Sirup - 500 ml	100	50.0	179.33900000000003	0.12000000000231067	43.524000001005106	845.1199999965123	0.35700000000577675	Fruchtsirup	Syrup
248	248	4000400130815	Pfanni Kartoffel Knödel-Teig der Klassiker halb & halb für 12 Knödel 1 Stk	100	47.0	180.291	0.5412670223395044	54.0197148966253	699.6627046560867	1.3963726321307015	Knödel &amp; Pürees	Dumplings &amp; purees
249	249	4311596475551	Gut & Günstig - Milchbrötchen	100	113.0	181.199	9.929576545997008	24.141089469580496	1287.8766582905207	7.610079825346109	Hefezopf, Stollen &amp; Hefegebäck	Hefezopf, Stollen &amp; Hefegebäck
250	250	20186746	Linessa Light Salat-Creme	100	71.0	181.288	13.794037181471937	64.2655969304612	755.7733154672528	0.4490860631359135	Salatdressings &amp; -Saucen	Salad dressings &amp; sauces
251	251	4104420054769	Alnatura Dinkel-Doppelkeks Zartbitter	100	170.0	182.525	23.668564438293505	6.62183562611822	1952.535420543024	8.121741830624096	Kekse &amp; Biskuits	Biscuits &amp; biscuits
252	252	8850987128004	Mama Brand Moo Nam Tok	100	103.0	182.75	10.44728835721642	3.17499681421418	1018.2295533453205	4.4573808126247565	Asia Gerichte	Courts
253	253	20013622	Vita Dór Classic	100	280.0	182.811	75.44546602108979	10.274271553086901	2803.188681275332	0.1053745369276911	Margarine &amp; Margarineaufstriche	Margarine &amp; margarine spreads
254	254	4045851032516	Natsu Salat Dinkel-Quinoa Mit Edamame	100	74.0	182.835	9.160362239191858	61.858337834564196	605.6513974557718	5.540571733510852	Salatbeilagen &amp; Fertigsalate	Salad side dishes &amp; ready-made salads
255	255	20978525	Crusti Croc Mini Brotchips Mit Sauerrahm- und Zwiebel-Geschmack	100	171.0	184.123	26.171246822129607	3.46432247080694	1846.9952572469367	7.009719167822517	Brotchips	bread chips
256	256	4008258038000	Seeberger Cashewkerne geröstet, gesalzen	100	267.0	185.578	45.19713861589366	5.14131439063762	2450.940297486214	17.992606146636984	Cashewkerne	Cashew nuts
257	257	4021269041210	Bio Gaumenschmaus - Für Bratkartoffeln & Gratins (100 g) von Herbaria	100	68.0	187.324	3.5254649913604457	18.1318030119581	409.2105343027777	4.773390413409459	Gewürzmischungen	Spice mixes
258	258	4010355322159	dmBio Bulgur	100	121.0	188.001	1.3	9.0	1378.0	12.3	Couscous, Bulur &amp; Co	Couscous, bulur &amp; co
259	259	7613269372158	Migros Bio Linsensalat	100	105.0	188.107	6.47132883293712	39.2655716749066	424.26637075502714	15.859957418381072	Salatbeilagen &amp; Fertigsalate	Salad side dishes &amp; ready-made salads
260	260	4011437042453	VITAM Kichererbsen Brotaufstrich, 125g	100	94.0	188.728	15.657691203636027	63.1272811850502	840.7795602939437	4.413983651203434	Gemüsaufstriche &amp; -salate	Vegetable Spreads &amp; Salads
261	261	4009239277999	City Farming Bulgur-Salat	100	55.0	189.48	4.077998399735447	71.5644639984901	508.04072498548163	4.187463249921364	Salatbeilagen &amp; Fertigsalate	Salad side dishes &amp; ready-made salads
262	262	7610491070388	Morga Hefeflocken Bio	100	93.0	190.614	1.338	53.971000000000004	688.38	14.073	Bouillons &amp; Brühen	Stocks &amp;amp; broths
263	263	4013222143000	Friweika - Bratkartoffeln	100	37.0	192.96400000000003	1.1985458111564402	76.195106441373	343.3564905125372	2.450013875514069	Kartoffelgerichte	potato dishes
264	264	4059300614130	Delikatess-Krautsalad	100	56.0	193.029	6.879322878284001	69.06655280550311	541.1213634754076	1.7467584805251946	Salatbeilagen &amp; Fertigsalate	Salad side dishes &amp; ready-made salads
265	265	24069724	Hummus	100	137.0	193.93400000000003	23.1387342115624	48.0182531996659	1227.5042827435445	6.292529880569908	Gemüsaufstriche &amp; -salate	Vegetable Spreads &amp; Salads
266	266	4008366008667	Frosta Couscous Oriental	100	52.0	194.021	3.7318010701751136	72.16157403219509	477.70793330188087	3.4829472123121805	Gemüse-Fertiggerichte	Vegetable ready meals
267	267	4028119881552	Matiss Bulgursalat Pikant	100	84.0	194.213	7.180797633995707	52.4071204029304	821.303554265069	5.527819633659966	Couscous, Bulur &amp; Co	Couscous, bulur &amp; co
268	268	22153241	Hummus natur	100	131.0	194.645	21.499128943715768	51.0389997536226	1152.5065248862102	6.46729665834004	Gemüsaufstriche &amp; -salate	Vegetable Spreads &amp; Salads
269	269	7610200042804	Migros Kichererbsen	100	47.0	195.056	1.6666499995187103	78.0658870203799	358.6630798964265	4.999949998556132	Gemüsekonserven	Tinned vegetables
270	270	4045178003954	Demeter Campo Verde Brotaufstrich Basilikum-Tomate 110 g	100	96.0	196.294	14.588541053158036	53.11463080705179	908.0779568975903	3.0415747406520897	Gemüsaufstriche &amp; -salate	Vegetable Spreads &amp; Salads
271	271	7610200095749	M-Classic Schwarzwurzeln	100	21.0	196.492	0.252	84.096789619882	139.23	0.8819999999999999	Gemüsekonserven	Tinned vegetables
272	272	4008122000645	Odenwald Apfelmus mit Vanille 720 g	100	28.0	198.33	0.27591658266158403	78.1843888875603	349.65981948421745	0.27591658266158403	Obstkonserven	Tinned fruits
273	273	4104420137042	Alnatura Bio Sauerkirschen entsteint 360 g	100	19.0	198.523	0.2500025432113292	90.399902340685	157.00159713671468	0.6500066123494558	Obstkonserven	Tinned fruits
274	274	4051767596080	Gourmet Compagnie Semmelknödel	100	83.0	199.498	2.329879175517175	47.085606047843505	777.4172994334476	7.769139400598888	Knödel &amp; Pürees	Dumplings &amp; purees
275	275	4006986005103	Settele - Gemüse-Maultauschen	100	71.0	200.069	1.7000244302441925	53.8381795862607	640.856091947619	6.60006908894351	Tortellini &amp; gefüllte Nudeln	Tortellini &amp;amp; stuffed pasta
276	276	3185370001233	Moët & Chandon Champagner Impérial	100	27.0	200.442	0.3	81.1	293.0	0.7	Champagner	Champagne
277	277	4327475100186	Jeden Tag - Orangen Navel Late (2 kg)	100	24.0	201.476	0.18368424229906066	79.5352769154933	169.9079241266311	0.9184212114953032	Zitrusfrüchte	Citrus fruits
278	278	3083680002752	Bonduelle - Linsen	100	55.0	202.946	0.3817312774084637	75.3184388367788	374.7328706559752	7.189272391192731	Gemüsekonserven	Tinned vegetables
279	279	4316268494038	Hofmaier Edles Gemüse in Aspik	100	71.0	205.5	1.4216466099480003	70.0873364766422	460.3658608162463	9.481550654750183	Sulz &amp; Aspik	Sulz &amp;amp; aspic
280	280	8712429361502	Nissin Yakisoba	100	148.0	206.267	6.982733871997459	8.95117122453832	1549.7716040413472	11.0875	Asia Gerichte	Courts
281	281	42300755	Satori - Mungobohnenkeimlinge	100	26.0	206.475	0.4940529522760886	91.6965252819375	118.6871713414888	2.7172912375184874	Gemüsekonserven	Tinned vegetables
282	282	4311527827985	EDEKA BIO TAFELTRAUBWN	100	28.0	207.866	0.3	81.1	293.0	0.7	Gemüse	Arrange vegetables
283	283	8025544317157	Lavinia Trauben Rote Kernlos	100	28.0	207.866	0.3	81.1	293.0	0.7	Gemüse	Arrange vegetables
284	284	8032140146081	Ja! Bio Trauben	100	28.0	207.866	0.3	81.1	293.0	0.7	Beeren &amp; Trauben	Berries &amp;amp; grapes
285	285	4019738010713	Viana Jungle Energizer	100	172.0	209.861	26.070918731281754	39.9033689064065	1441.469230918724	8.043846071372396	Gemüsaufstriche &amp; -salate	Vegetable Spreads &amp; Salads
286	286	20101268	Crownfield - Nougat Kissen / Nougat Bits - 750 g	100	162.0	212.526	14.160070320731164	3.5658140039179598	1808.6915667954447	5.857422481422629	Ceralien, Cornflakes	Cereals, cornflakes
287	287	4000400117830	Knorr Penne mit Broccoli	100	142.0	212.981	9.460524960970844	14.490719855089099	1355.9576459393795	8.866745633659447	Fertiggerichte Nudeln	Ready meals pasta
288	288	5053990101573	Pringles	100	163.0	213.24400000000003	24.900170422466697	29.8530986399656	1548.664599335524	3.687234198696705	Kartoffelchips	Potato chips
289	289	8712941102171	Crêapan Leckere Pfannkuchen Classic	100	104.0	214.121	9.26300595935008	44.119828160867	996.4845672634664	4.747433917346757	Mehlspeisen &amp; süße Fertiggerichte	Pastries &amp; sweet ready meals
290	290	4104420112100	ALNATURA - Junge Erbsen	100	54.0	215.81	0.0	74.3	390.6	6.0	Gemüsebeilagen &amp; Mischgemüse	Vegetable side dishes &amp; mixed vegetables
291	291	4316268338103	Viva Vital - Feine grüne Erbsen	100	54.0	215.81	0.0	74.3	390.6	6.0	Erbsen	Peas
292	292	4104060027024	Andechser Natur Trink-Molke Mango-Apfel	100	28.0	218.779	0.17961297496783005	79.0155009367497	245.41186227073175	0.6584519000813992	Molkegetränke	whey beverages
293	293	8852018201052	Yum Yum Cup Nudelsuppe mit Vegetable / Gemüsegeschmack	100	195.0	219.403	22.580073939828296	8.01958729446226	1886.4835708715866	7.159719889285508	Asia Gerichte	Courts
294	294	4100650419026	Wan Kwai Thai Curry Paste Grün	100	119.0	220.36900000000003	17.14030197159474	41.9481173096976	938.1323292658612	2.9454312595433536	Gewürzpasten	spice pastes
295	295	4001518008454	LU Glico Mikado Sticks mit feiner Milchschokolade	100	188.0	223.479	20.881349513056353	1.42897037152331	1623.9753644493444	7.475092793833423	Weitere Süsswaren	More confectionery
296	296	4316268487054	Kornmühle 8 Weizenbrötchen zum Fertigbacken	100	14.0	223.72	0.02963321845238868	92.0286643594623	25.36932714753064	0.3029173443346752	Brötchen zum Aufbacken	Roll for baking
297	297	4005500027898	Maggi Würzmischung 4 - Knackige Salate 60 g	100	71.0	223.852	3.0670545227703814	0.0	283.44815526640116	1.9729153500408918	Fix Gewürzmischungen	Spice mixes
298	298	4388844240209	Rewe Bio – Wurzelpetersilie	100	32.0	223.963	0.4	76.8	221.0	1.4	Gemüse	Arrange vegetables
299	299	8011185001784	Feldsalat	100	24.0	224.62	0.4	92.8	96.0	2.0	Blattsalat	Green salad
300	300	717860000117	PASCO Tikka Paste	100	69.0	225.474	3.5000239142329947	62.938702360150785	496.45690025050726	4.8000182751268525	Gewürzpasten	spice pastes
301	301	7610829517424	Coop Betty Bossi Taboulé-Salat Oriental	100	96.0	231.474	9.000060104540875	59.289012207635096	812.3838686603142	4.000005785296066	Salatbeilagen &amp; Fertigsalate	Salad side dishes &amp; ready-made salads
302	302	20573782	Crownfield Banana Choco Puffs	100	157.0	231.509	11.373768692034972	6.45186903521693	1563.446451877772	5.503076329811913	Ceralien, weitere	Ceralien, more
303	303	4311501314333	EDEKA Bio Klare Gemüsebrühe-Würfel 6x 11 g	100	97.0	232.168	11.092348043631251	19.170906582938603	610.8483617555314	1.0052573507041145	Bouillons &amp; Brühen	Stocks &amp;amp; broths
304	304	9001400004835	YO Holunderblüte Blütensirup 0,7 ltr	100	55.0	232.336	0.19999600008322588	38.842091249674	509.4349847976842	0.6714151442119582	Fruchtsirup	Syrup
