	ID	Title	Weight [gram/serving]	CO2-Value [gram CO2/serving]	CO2 rating	FAT	WATER	ENERC	PROT	category	parent_category	category_en		
108	7613269197485	M Classic Russischer Salat	100	54	477.304	0.088	88.6305925556521	158.778	1.584	Salatbeilagen &amp	 Fertigsalate	gemuese_pilze		
109	4008366007011	Frosta Gemüse Pfanne Sommergarten	100	86	477.83	3.58773039619921	84.9340900260937	272.18822326039	1.65621066286099	Gemüsebeilagen &amp	 Mischgemüse	gemuese_pilze		
110	4008366011568	Rahm Gemüse bunte Karotten & Erbsen	100	130	492.069	6.75257305748577	79.3654632392293	438.000322568814	2.27869976123141	Gemüsebeilagen &amp	 Mischgemüse	gemuese_pilze		
111	20320454	Alpenfest Rustikale Kartoffelpfanne	100	133	496.433	5.49777340194269	77.6520516389364	396.959254545628	3.57329171869933	Kartoffelgerichte	gemuese_pilze	vegetable mushrooms		
112	5411361017852	ardo - Blattspinat	100	60	497.62	0.4	91.7	95	2.7	Gemüsebeilagen &amp	 Mischgemüse	gemuese_pilze		
113	7616800810492	BLATTSPINAT	100	60	497.62	0.4	91.7	95	2.7	Gemüse	gemuese_pilze	vegetable mushrooms		
114	4250241201247	Iglo Rahm-Gemüse - Rosenkohl	100	108	501.077	3.45103122222471	83.1167316862153	304.15475623604	3.32424927044703	Gemüsebeilagen &amp	 Mischgemüse	gemuese_pilze		
115	4008366011766	ButterGemüse    Frosta	100	243	516.145	14.8428684118262	60.8203174317994	796.769329367161	3.59849372614036	Gemüsebeilagen &amp	 Mischgemüse	gemuese_pilze		
116	4019738011154	Viana Bahia Beach Power	100	127	549.705	2.91614779273607	75.5232594635599	438.962447652362	2.58071285572216	Gemüsaufstriche &amp	 -salate	gemuese_pilze		
117	4388844167407	Naturgut Bio Gurke	100	39	564.957	0.1	96	56	0.7	Gemüse	gemuese_pilze	vegetable mushrooms		
118	4005080016114	Speisezwiebeln Klasse 1 Unsere Heimat	100	62	565.537	0.2	89	163	1.3	Zwiebeln	 Lauch &amp	 Knoblauch		
119	8005110550614	Mutti Datterini Datteltomaten 400 g	100	46	572.11	0.248118022896378	94.0594098855181	84.8494418317103	0.8	Gemüsekonserven	gemuese_pilze	vegetable mushrooms		
120	4311501344972	EDEKA Stangenspargel 530 g	100	50	577.924	0.122646164997031	93.7177059414241	69.9083140483074	1.34910781496734	Gemüsekonserven	gemuese_pilze	vegetable mushrooms		
